,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000026185,3581.189656,6.582871594,0.319812202,20.5835536,3.85E-94,4.27E-91
ENSMUSG00000027985,3095.68251,4.619545627,0.225481161,20.48750151,2.78E-93,2.94E-90
ENSMUSG00000037664,1121.606849,6.959071085,0.34145103,20.38087593,2.47E-92,2.49E-89
ENSMUSG00000027712,3087.776885,5.997599121,0.295011025,20.33008468,6.97E-92,6.72E-89
ENSMUSG00000026204,1008.832214,8.09656966,0.402302106,20.12559602,4.40E-90,4.07E-87
ENSMUSG00000048537,2134.433052,6.498747141,0.323009961,20.11933973,5.00E-90,4.43E-87
ENSMUSG00000020886,1043.192106,7.59439518,0.380993765,19.93312196,2.10E-88,1.79E-85
ENSMUSG00000000753,908.405155,7.232293765,0.365563503,19.78396014,4.09E-87,3.36E-84
ENSMUSG00000062591,1412.114939,9.077952427,0.460490315,19.71366634,1.65E-86,1.30E-83
ENSMUSG00000003032,1768.014689,-6.195426101,0.315913144,-19.61116913,1.24E-85,9.49E-83
ENSMUSG00000027478,36526.07468,3.202280665,0.16427015,19.49399001,1.23E-84,9.12E-82
ENSMUSG00000002602,2223.746316,5.516537855,0.286448619,19.25838521,1.20E-82,8.59E-80
ENSMUSG00000028047,564.419873,4.306074069,0.224261816,19.20110228,3.62E-82,2.51E-79
ENSMUSG00000040097,2783.653898,3.149834852,0.164180725,19.1851684,4.92E-82,3.31E-79
ENSMUSG00000023903,2395.274657,7.903735454,0.412314154,19.16920719,6.69E-82,4.36E-79
ENSMUSG00000037568,1074.648286,6.713258237,0.352340651,19.05331732,6.17E-81,3.91E-78
ENSMUSG00000045639,750.7030997,5.172613742,0.271592643,19.04548548,7.16E-81,4.41E-78
ENSMUSG00000022382,2230.20796,8.141445549,0.42832422,19.0076703,1.47E-80,8.83E-78
ENSMUSG00000050989,2296.913968,7.226683041,0.380680502,18.98359121,2.33E-80,1.36E-77
ENSMUSG00000024451,981.2663207,9.306317966,0.491611197,18.93024004,6.43E-80,3.65E-77
ENSMUSG00000098915,1236.944814,-2.878112242,0.15249593,-18.87337091,1.89E-79,1.05E-76
ENSMUSG00000071235,3150.940466,8.932057935,0.478842309,18.65344344,1.18E-77,6.40E-75
ENSMUSG00000021589,2033.912453,3.407132791,0.184121133,18.5048437,1.89E-76,9.96E-74
ENSMUSG00000037239,1329.431495,4.560787864,0.246745223,18.48379399,2.79E-76,1.44E-73
ENSMUSG00000034675,5198.671667,7.551146956,0.408622732,18.47950777,3.02E-76,1.52E-73
ENSMUSG00000020695,1023.549538,7.885228956,0.427127284,18.46107532,4.25E-76,2.09E-73
ENSMUSG00000040152,2250.69767,11.8394281,0.648982675,18.24305726,2.35E-74,1.13E-71
ENSMUSG00000003051,1307.561874,-4.71882154,0.26264619,-17.96645726,3.57E-72,1.68E-69
ENSMUSG00000051375,3263.329315,7.080059073,0.394414418,17.950812,4.73E-72,2.18E-69
ENSMUSG00000024063,1456.201023,3.816573909,0.212653126,17.94741506,5.03E-72,2.27E-69
ENSMUSG00000063632,5485.383857,8.05823182,0.452559155,17.80591934,6.36E-71,2.82E-68
ENSMUSG00000028402,751.1862749,5.282047838,0.296725369,17.80113327,6.93E-71,3.01E-68
ENSMUSG00000036523,379.7474265,6.522831269,0.366814094,17.78238998,9.68E-71,4.13E-68
ENSMUSG00000028464,1407.646132,4.927537852,0.277960144,17.72749784,2.57E-70,1.08E-67
ENSMUSG00000042367,1640.494288,-5.894023549,0.333052373,-17.69698708,4.42E-70,1.82E-67
ENSMUSG00000039960,1127.877823,3.227597689,0.182558981,17.67975299,6.01E-70,2.42E-67
ENSMUSG00000026398,612.2804176,-8.33285267,0.47251875,-17.63496722,1.33E-69,5.26E-67
ENSMUSG00000078952,2036.909349,-7.599060363,0.43140228,-17.61478951,1.90E-69,7.38E-67
ENSMUSG00000025650,910.27397,7.879523954,0.447552622,17.60580448,2.22E-69,8.50E-67
ENSMUSG00000055980,773.9965085,6.391563742,0.364029205,17.55783234,5.18E-69,1.95E-66
ENSMUSG00000014602,2529.164393,8.093194216,0.464488635,17.42387995,5.44E-68,2.01E-65
ENSMUSG00000039982,1425.96242,6.092156476,0.351543465,17.32973896,2.81E-67,1.02E-64
ENSMUSG00000026121,666.2024089,3.904014186,0.225985621,17.27549817,7.19E-67,2.57E-64
ENSMUSG00000028435,549.3260261,-7.594472003,0.443207374,-17.13525642,8.10E-66,2.85E-63
ENSMUSG00000030782,1306.047884,8.973855367,0.524338382,17.11462612,1.15E-65,4.00E-63
ENSMUSG00000022098,2190.549607,8.863671428,0.518637607,17.09029834,1.75E-65,5.98E-63
ENSMUSG00000034765,1179.972974,5.999835107,0.354214596,16.93841864,2.34E-64,7.87E-62
ENSMUSG00000040322,1023.070554,8.828534284,0.523100803,16.87730976,6.61E-64,2.19E-61
ENSMUSG00000005360,803.2596355,6.403811368,0.380467919,16.83140956,1.44E-63,4.68E-61
ENSMUSG00000008393,3534.69049,3.096324267,0.18505069,16.73230332,7.62E-63,2.45E-60
ENSMUSG00000019647,5125.401139,5.688521709,0.340070502,16.72747762,8.27E-63,2.62E-60
ENSMUSG00000037995,2146.723823,3.826996668,0.228906551,16.71859825,9.59E-63,3.00E-60
ENSMUSG00000027189,3924.604627,3.210869832,0.194553633,16.50377734,3.45E-61,1.06E-58
ENSMUSG00000024039,1720.52994,-5.027216606,0.305019554,-16.48162072,4.97E-61,1.51E-58
ENSMUSG00000068323,592.4727572,-5.574614379,0.33948547,-16.4207746,1.36E-60,4.07E-58
ENSMUSG00000030246,4989.841452,-3.98704343,0.243152112,-16.39732183,2.00E-60,5.91E-58
ENSMUSG00000037419,341.9144706,4.195509105,0.2566092,16.3498,4.36E-60,1.27E-57
ENSMUSG00000020674,5948.408498,8.467279324,0.519667441,16.29364986,1.09E-59,3.15E-57
ENSMUSG00000074364,439.0100558,5.950734349,0.365677253,16.27318707,1.53E-59,4.35E-57
ENSMUSG00000037949,659.9500265,4.804115841,0.296166035,16.22102223,3.58E-59,1.01E-56
ENSMUSG00000056515,1777.517279,3.591670299,0.222901494,16.11326255,2.06E-58,5.71E-56
ENSMUSG00000048758,1300.866381,6.070356767,0.376967748,16.10311969,2.43E-58,6.64E-56
ENSMUSG00000063531,734.0733244,8.074949566,0.503399161,16.04084829,6.62E-58,1.79E-55
ENSMUSG00000026980,2202.909732,-3.330366372,0.208028612,-16.00917464,1.10E-57,2.95E-55
ENSMUSG00000027536,703.0470754,-3.287859732,0.20572516,-15.98180664,1.71E-57,4.52E-55
ENSMUSG00000017548,4079.415744,-2.504341416,0.15744224,-15.90641375,5.72E-57,1.49E-54
ENSMUSG00000050953,11401.72001,5.703584149,0.358885725,15.89247984,7.14E-57,1.84E-54
ENSMUSG00000092035,11113.78974,6.719662955,0.424067216,15.84574968,1.50E-56,3.83E-54
ENSMUSG00000076431,2660.147741,5.365004402,0.338806366,15.83501654,1.78E-56,4.49E-54
ENSMUSG00000000958,3334.885808,3.386996228,0.214125799,15.81778679,2.35E-56,5.84E-54
ENSMUSG00000084349,12565.93078,-2.430962209,0.153877216,-15.79806466,3.21E-56,7.90E-54
ENSMUSG00000042102,583.4821771,-8.752847115,0.554843976,-15.77533054,4.60E-56,1.12E-53
ENSMUSG00000072235,5982.21332,3.115198385,0.198173292,15.71956725,1.11E-55,2.68E-53
ENSMUSG00000032733,526.5471643,5.259009467,0.336233259,15.64095559,3.83E-55,9.13E-53
ENSMUSG00000050288,2797.367809,4.416707772,0.282660375,15.62549324,4.88E-55,1.15E-52
ENSMUSG00000058254,1646.090991,6.859657532,0.439092447,15.62235373,5.13E-55,1.20E-52
ENSMUSG00000050966,23263.06402,3.997309397,0.25608338,15.60940578,6.28E-55,1.45E-52
ENSMUSG00000026748,594.3329498,4.298795369,0.276005267,15.57504833,1.08E-54,2.46E-52
ENSMUSG00000078706,302.5611518,-6.627875498,0.425666473,-15.57058384,1.15E-54,2.61E-52
ENSMUSG00000031155,36323.56624,6.496851529,0.417517511,15.56066838,1.35E-54,3.02E-52
ENSMUSG00000022091,1175.677247,6.94323259,0.44693261,15.53530092,2.00E-54,4.44E-52
ENSMUSG00000018217,1001.19178,10.67392281,0.688070529,15.51283243,2.84E-54,6.24E-52
ENSMUSG00000029860,9897.155529,7.592067586,0.491949691,15.43260971,9.88E-54,2.15E-51
ENSMUSG00000042414,471.7220187,-8.45226126,0.549000567,-15.3957241,1.75E-53,3.76E-51
ENSMUSG00000038552,523.0337918,4.69824294,0.305473332,15.38020652,2.22E-53,4.74E-51
ENSMUSG00000069662,13306.97455,5.113513178,0.33319367,15.34696974,3.71E-53,7.84E-51
ENSMUSG00000056735,408.8068898,4.304332099,0.280584537,15.34058915,4.09E-53,8.56E-51
ENSMUSG00000039231,1836.502907,3.721786392,0.242783902,15.32962592,4.85E-53,1.00E-50
ENSMUSG00000022994,415.7197788,5.04281852,0.32955294,15.30199828,7.41E-53,1.52E-50
ENSMUSG00000022263,3836.274263,3.257240319,0.213053394,15.28837561,9.14E-53,1.86E-50
ENSMUSG00000032366,12748.83297,4.9727499,0.326159416,15.2463785,1.74E-52,3.51E-50
ENSMUSG00000056481,695.6970089,6.630504065,0.435202687,15.23543916,2.06E-52,4.11E-50
ENSMUSG00000024782,885.7023584,3.36454469,0.22243081,15.12625294,1.09E-51,2.15E-49
ENSMUSG00000090125,3759.801391,7.207127766,0.478849594,15.05092173,3.40E-51,6.68E-49
ENSMUSG00000022483,870.2996942,6.878937524,0.45910597,14.98333278,9.44E-51,1.84E-48
ENSMUSG00000024206,728.421609,-3.642164795,0.243893618,-14.93341574,2.00E-50,3.85E-48
ENSMUSG00000030088,850.3905665,-4.238567166,0.285406686,-14.85097363,6.86E-50,1.31E-47
ENSMUSG00000112003,592.5052829,-2.818346664,0.190566157,-14.78933464,1.72E-49,3.25E-47
ENSMUSG00000024525,2005.739616,-2.839841396,0.192439784,-14.75703895,2.77E-49,5.21E-47
ENSMUSG00000019997,1232.345549,4.860126469,0.329407394,14.75415113,2.89E-49,5.39E-47
ENSMUSG00000033863,1769.702097,-2.991619107,0.20285937,-14.74725623,3.20E-49,5.92E-47
ENSMUSG00000023043,4975.691814,7.250395111,0.493682501,14.68635226,7.88E-49,1.44E-46
ENSMUSG00000040728,1457.065262,4.571931951,0.31158177,14.6732973,9.56E-49,1.74E-46
ENSMUSG00000000308,526.2972655,-5.770426666,0.393294522,-14.67202398,9.74E-49,1.76E-46
ENSMUSG00000028836,402.8237346,-5.365463887,0.366220359,-14.65091648,1.33E-48,2.38E-46
ENSMUSG00000033306,1173.919371,3.080133425,0.210342188,14.64344103,1.48E-48,2.63E-46
ENSMUSG00000042988,330.5737814,-7.547933034,0.515884506,-14.631052,1.78E-48,3.13E-46
ENSMUSG00000026305,1004.906325,4.582560719,0.313399936,14.62208571,2.03E-48,3.55E-46
ENSMUSG00000039682,5706.121834,-2.243065506,0.153751252,-14.58892517,3.30E-48,5.72E-46
ENSMUSG00000039376,307.5809273,7.963397708,0.546806284,14.56347145,4.80E-48,8.24E-46
ENSMUSG00000073481,2038.075798,-4.298092029,0.295302348,-14.55488608,5.44E-48,9.27E-46
ENSMUSG00000037428,473.3613462,7.883694423,0.542425428,14.53415348,7.36E-48,1.25E-45
ENSMUSG00000020601,708.2732741,4.299649498,0.296204452,14.51581661,9.62E-48,1.62E-45
ENSMUSG00000026249,1330.146348,3.316140063,0.228782465,14.49473,1.31E-47,2.18E-45
ENSMUSG00000037062,2276.871261,2.71011282,0.187241274,14.47390721,1.77E-47,2.93E-45
ENSMUSG00000057262,2321.690517,-2.789965597,0.192896073,-14.46356866,2.06E-47,3.38E-45
ENSMUSG00000027610,1070.101885,-2.773787793,0.193198725,-14.35717444,9.61E-47,1.57E-44
ENSMUSG00000038486,395.2639783,3.688271181,0.25702422,14.34989737,1.07E-46,1.73E-44
ENSMUSG00000038555,590.9288632,3.421965735,0.239107036,14.31143888,1.86E-46,2.98E-44
ENSMUSG00000024598,590.6323055,6.332194333,0.442482841,14.31059861,1.88E-46,3.00E-44
ENSMUSG00000024381,1499.238718,4.366191193,0.306187345,14.25986822,3.89E-46,6.16E-44
