"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000132586",4.01363266307883,-6.33291781549072,2.19930551467507,-2.87950799615321,0.00398296197567786,0.0110081047236007
"ENSMUSG00000037913",4.86208780159759,-6.49718669619007,2.25667327068024,-2.87909941620906,0.00398812592355138,0.011020971995213
"ENSMUSG00000106519",5.187726092405,-6.75355463430679,2.34674893659703,-2.877834321766,0.00400415373505389,0.0110630611709336
"ENSMUSG00000018363",1511.80145306,0.650484591845347,0.226034057794355,2.87781672458031,0.0040043770901894,0.0110630611709336
"ENSMUSG00000067608",1539.85099623841,-0.73397728505279,0.255056509040783,-2.87770458324366,0.00400580072805203,0.0110655843273824
"ENSMUSG00000102692",18.7161371663189,5.26428193747179,1.8294346128257,2.87754582785591,0.00400781691851003,0.0110697434939025
"ENSMUSG00000004567",559.153588280161,-0.690118769836873,0.239859417120622,-2.87718021715121,0.00401246367211003,0.0110811663913756
"ENSMUSG00000028838",145.066971571622,-1.68320314033938,0.585027190202525,-2.87713659899582,0.00401301836640707,0.0110812868339835
"ENSMUSG00000027366",493.054940463669,-0.730058031797536,0.25381965373969,-2.87628645394916,0.00402384361503156,0.0111097640724709
"ENSMUSG00000061520",5.17857913636183,-6.75066476462898,2.34738679010535,-2.87582122941316,0.00402977872777922,0.0111247341960414
"ENSMUSG00000040883",440.603124252611,0.723651838479796,0.251679872985267,2.87528688685471,0.00403660542025229,0.011142161517748
"ENSMUSG00000000581",913.961858000402,1.00009577918935,0.347842344833584,2.87514097706482,0.00403847136898909,0.0111458931036687
"ENSMUSG00000042498",19.9385819673061,3.30642916590393,1.15010668372295,2.87488909741908,0.00404169434226625,0.0111533685540304
"ENSMUSG00000102929",22.2745433054519,1.85263120227663,0.644562161433344,2.874247532863,0.00404991415218634,0.0111746295046709
"ENSMUSG00000027012",2316.09070600805,-0.523838312695859,0.182317263077318,-2.87322387279205,0.00406306084602558,0.0112094777024465
"ENSMUSG00000025946",7.39198092612118,5.44871543709163,1.89653069373708,2.87299090654581,0.00406605819794287,0.011216319827964
"ENSMUSG00000038057",6.9659336827692,-3.51075882306672,1.22209910724737,-2.87272840823382,0.00406943791506439,0.0112242148421863
"ENSMUSG00000086159",5.29896371692873,-6.785173195919,2.36238166423845,-2.87217484737223,0.00407657347886434,0.0112424658062499
"ENSMUSG00000031665",3434.59145923717,-0.999338107074876,0.347968601554502,-2.87192034744075,0.00407985786751984,0.0112500926215904
"ENSMUSG00000025525",325.498604029276,-0.796833014527373,0.277470532996895,-2.87177526896628,0.00408173121801484,0.0112538270942266
"ENSMUSG00000045106",16.3506555522282,-1.89687477844569,0.660533552920641,-2.87173114833969,0.00408230108790809,0.0112539672203463
"ENSMUSG00000045827",118.353614985831,-1.4797756989331,0.51535632960078,-2.87136416870906,0.00408704386123449,0.0112656095854674
"ENSMUSG00000083394",32.1751481542699,1.87472238890272,0.652938034100544,2.87121026957061,0.00408903431164459,0.0112696633971117
"ENSMUSG00000032508",187.801045853345,-1.05670672051366,0.368052553301364,-2.87107564133219,0.00409077624375903,0.0112730313316196
"ENSMUSG00000097814",73.0929851712978,-4.887908843368,1.70259023844108,-2.87086624427229,0.00409348693545624,0.0112790677004146
"ENSMUSG00000035198",3160.41981665601,0.671731141841927,0.233994781632252,2.87070992419662,0.00409551159632596,0.0112832125071842
"ENSMUSG00000108053",36.1412541111341,1.82795651437794,0.636790374674744,2.8705781165609,0.00409721947773664,0.0112860101733295
"ENSMUSG00000136608",6.58805846490702,-5.60882332347584,1.95391856911398,-2.87055121545787,0.00409756812491697,0.0112860101733295
"ENSMUSG00000047347",16.407172642575,2.6013752133721,0.906244851973743,2.87049930016869,0.00409824104033003,0.0112864298534784
"ENSMUSG00000029145",2316.29566127772,-0.617724356712943,0.215254218635576,-2.86974332316685,0.00410805122995073,0.0113120100035296
"ENSMUSG00000086443",11.2960453440835,3.29035599206651,1.14683300150426,2.86908031749233,0.00411667248120743,0.0113328710941518
"ENSMUSG00000120869",4.477665216567,5.73074844915467,1.99739134510913,2.86911649196196,0.00411620167116304,0.0113328710941518
"ENSMUSG00000029458",1180.95713326415,0.452050518630314,0.157579293530953,2.86871776425066,0.00412139380474444,0.0113444281419917
"ENSMUSG00000051769",4.25664716738702,-6.37710714097271,2.22342668481703,-2.86814365615005,0.00412888013768949,0.0113635921738238
"ENSMUSG00000045055",242.530339459384,-0.939617670212187,0.327673017248598,-2.86754667229533,0.00413667785377032,0.0113836082276238
"ENSMUSG00000125190",5.21405036348486,-6.00070306458112,2.09269474975429,-2.86745263029197,0.00413790743426705,0.0113841021431009
"ENSMUSG00000117859",5.16943218031866,-6.74777027089784,2.3532192785845,-2.86746344988162,0.00413776595340347,0.0113841021431009
"ENSMUSG00000021127",2743.52391451221,1.1159067708498,0.389238951054031,2.8668938908298,0.00414521968244187,0.0114027725392926
"ENSMUSG00000024818",20.2009387981624,-2.43240509648876,0.848473330344693,-2.86680206613046,0.0041464225174792,0.0114046344061885
"ENSMUSG00000056598",38.5562711315448,-1.27892981355127,0.446145245780084,-2.86662208249035,0.00414878108760623,0.0114096742188582
"ENSMUSG00000134168",6.44023301621062,-5.57198542340897,1.94382555788775,-2.86650486757862,0.00415031776826767,0.0114110055606872
"ENSMUSG00000003208",468.822834625164,0.45277000876154,0.157950776818381,2.86652600184522,0.00415004066110773,0.0114110055606872
"ENSMUSG00000070315",22.2524335178196,-1.63139732907298,0.569201708977829,-2.86611460110096,0.00415543786191006,0.0114236342997254
"ENSMUSG00000049969",2524.6968829612,-0.70652438382112,0.246523827348746,-2.86594765065704,0.00415762991474839,0.0114282114365586
"ENSMUSG00000141045",5.23493502462656,-6.76534021291385,2.36065757661885,-2.86587105216835,0.00415863600098521,0.0114295279215821
"ENSMUSG00000024429",2918.78540457649,-0.488317914559548,0.170458219272962,-2.86473668821792,0.00417356123407246,0.0114690943824029
"ENSMUSG00000026437",989.851245718659,-0.808431925613003,0.282231836619853,-2.86442498938171,0.00417767086998404,0.0114789329366359
"ENSMUSG00000031012",1022.94476773064,1.25961922381482,0.439833863921283,2.86385230228716,0.00418523111152285,0.0114982489812517
"ENSMUSG00000121135",29.8665883853601,2.77033782540289,0.96739381984885,2.86371255280062,0.00418707787603386,0.0115018652613919
"ENSMUSG00000020272",246.097908255143,-1.19507800576953,0.417337834308884,-2.86357456123907,0.00418890213521652,0.0115054188112192
"ENSMUSG00000005510",1959.24371064529,0.645451317306925,0.225405907996101,2.86350665359707,0.00418980014422377,0.0115064277045041
"ENSMUSG00000029686",3700.36465519387,0.658444807876293,0.229970262712492,2.86317369954688,0.0041942056483206,0.0115170677389675
"ENSMUSG00000114251",155.05748453802,-0.834758280417663,0.291562459478316,-2.863051306095,0.00419582616157196,0.0115200586089912
"ENSMUSG00000051297",13.0659035327263,-3.60088582546612,1.25824844155062,-2.86182418873376,0.00421210485756818,0.0115632891265882
"ENSMUSG00000021188",332.941557819235,-0.815581593024813,0.284991009960904,-2.86178007206858,0.00421269116590103,0.0115634345941342
"ENSMUSG00000074199",3.8722188520014,-5.53943877087823,1.93602096748806,-2.86124936862926,0.00421974999265024,0.0115813442203345
"ENSMUSG00000022614",2152.35356853664,0.63830692217785,0.223112486707651,2.86091976113482,0.00422413946388397,0.0115919240420114
"ENSMUSG00000127714",4.32362094457568,-5.62524675244843,1.96664419301182,-2.86032764464306,0.00423203524167431,0.0116121220083501
"ENSMUSG00000002732",31.4235584275537,-1.86435017416706,0.651873108510625,-2.85998939030735,0.00423655181410354,0.011623043962216
"ENSMUSG00000052544",91.8544847831274,-1.16163369191391,0.406190147180739,-2.85982734927596,0.00423871703047423,0.0116275129876951
"ENSMUSG00000113645",3.55626632719944,-5.89707786024714,2.06211214049758,-2.8597270460879,0.00424005779946079,0.0116297195708929
"ENSMUSG00000063564",52.2596603881652,2.70731224952189,0.946767902639567,2.85953108673622,0.00424267832977801,0.0116354353081516
"ENSMUSG00000002897",236.732182261613,0.861118356141945,0.301229715690419,2.85867665535009,0.00425412166627337,0.0116653428567268
"ENSMUSG00000007041",2790.81301170729,-0.659745165174493,0.230790445349816,-2.85863292206269,0.00425470813530454,0.0116654756941923
"ENSMUSG00000002486",334.946759722462,-0.699358392981019,0.244663422303166,-2.85845095436634,0.00425714913295706,0.0116706925655298
"ENSMUSG00000055612",3928.88733721263,-0.350841821499989,0.122769673826048,-2.85772382190325,0.00426691590202608,0.0116959886962995
"ENSMUSG00000085757",5.66159161063516,-6.88145529589971,2.40823991742292,-2.85746251696701,0.0042704306835578,0.0117026640648256
"ENSMUSG00000086193",43.0816020559776,-1.3266558467749,0.464275021530589,-2.85747840235142,0.00427021693621426,0.0117026640648256
"ENSMUSG00000028558",109.107393740134,-5.91571914014024,2.07036319626984,-2.85733399376427,0.00427216039692574,0.0117059246462965
"ENSMUSG00000053332",533.987142991482,-0.904144638188173,0.316458095860763,-2.85707539170047,0.0042756426857517,0.0117139859378909
"ENSMUSG00000027195",2292.20444782934,-0.507052069742354,0.177566786970839,-2.85555693377289,0.00429614194808726,0.0117686607351141
"ENSMUSG00000103621",10.9798682156141,-3.1023831476152,1.08660978057089,-2.85510327910471,0.00430228357677858,0.0117835030333433
"ENSMUSG00000020527",898.512021756005,-0.611448109787887,0.214161729382659,-2.85507644876815,0.00430264705815786,0.0117835030333433
"ENSMUSG00000050855",242.157657730085,-0.736008446800819,0.257844750324215,-2.85446357110377,0.00431095754507896,0.0118047715954031
"ENSMUSG00000046994",712.010171248225,0.42148132032936,0.147670082408737,2.85420928501102,0.00431440987874366,0.0118106909668917
"ENSMUSG00000141982",23.4783700630341,1.9340165452855,0.677614912451462,2.8541528672807,0.00431517617786859,0.0118106909668917
"ENSMUSG00000033644",40.8698184799321,-2.51065422278458,0.879637602317301,-2.85419156271919,0.00431465058014552,0.0118106909668917
"ENSMUSG00000020807",9.67164895209413,2.85807046300129,1.00137574448367,2.85414389028863,0.00431529812008654,0.0118106909668917
"ENSMUSG00000093908",19.5072922252541,-3.33418415567655,1.1683044675305,-2.85386579298475,0.00431907730335122,0.0118195423565898
"ENSMUSG00000024236",527.280518748293,-0.762247189800893,0.267106104688844,-2.85372433059457,0.00432100084753601,0.0118233140303225
"ENSMUSG00000058997",610.2508422393,-0.635513207610475,0.222745685826039,-2.85308873774014,0.00432965295159613,0.0118454934128085
"ENSMUSG00000044452",877.971244769466,-0.694237505832004,0.243338817521814,-2.85296654640713,0.00433131809859671,0.0118485540012331
"ENSMUSG00000042567",4.98490465857855,-4.27958676678097,1.5002106379892,-2.85265725919469,0.0043355354661663,0.0118556034780449
"ENSMUSG00000021469",28.8917158841732,2.81846978877093,0.988014772707692,2.85265956200919,0.0043355040517786,0.0118556034780449
"ENSMUSG00000021690",984.590393161577,0.685453460338284,0.240282982549773,2.85269249226294,0.00433505484852279,0.0118556034780449
"ENSMUSG00000066278",347.09786230113,0.907807072543101,0.318314929440916,2.85191484464006,0.00434567405414996,0.0118818291099722
"ENSMUSG00000005470",1122.93682708517,-0.530517887970663,0.186062084766875,-2.85129497842278,0.00435415555271667,0.011903517928887
"ENSMUSG00000033610",631.991686899789,-0.572921081952225,0.200960672368503,-2.85091145048348,0.00435941079649437,0.0119163823612696
"ENSMUSG00000043668",153.396808194371,1.41648877846387,0.49691038258993,2.85059203448524,0.00436379194213499,0.0119268545177576
"ENSMUSG00000020766",2678.9333229705,-0.564955044817369,0.198198797005312,-2.85044638692851,0.0043657909849563,0.0119308142344117
"ENSMUSG00000021010",31.2002993297329,2.66945658757148,0.936756319529305,2.84968089557465,0.00437631116542463,0.0119580565455245
"ENSMUSG00000073236",81.4044645393104,1.20047352940487,0.421278145488123,2.84959840015891,0.00437744627400632,0.0119596509719008
"ENSMUSG00000106567",4.21932226721148,-6.36384597432213,2.23362135022571,-2.84911584216324,0.00438409145431511,0.0119762972045433
"ENSMUSG00000026791",527.787598206579,-0.598922687077046,0.210219313178867,-2.84903740774496,0.00438517241771605,0.0119777410381607
"ENSMUSG00000027400",26.2803025130759,3.34866249399512,1.17545609686566,2.84881970745166,0.00438817397429501,0.0119844297909893
"ENSMUSG00000143859",41.9955020877186,1.4123685478674,0.49581570170784,2.84857567641058,0.0043915407813363,0.0119921142595634
"ENSMUSG00000022641",640.116721059195,0.740895480299816,0.260147468182322,2.8479826672023,0.00439973207267852,0.0120129695000397
"ENSMUSG00000036478",1178.96540716117,-0.616981634544892,0.216651975727343,-2.84780063728273,0.0044022492452911,0.0120168158298378
"ENSMUSG00000047388",2389.05851121558,-0.712760168641944,0.250283153357266,-2.84781520082782,0.00440204780753138,0.0120168158298378
"ENSMUSG00000024059",158.192400309484,-1.4042699951368,0.493143318586693,-2.84759002547438,0.00440516328687627,0.0120232565944173
"ENSMUSG00000052334",3.97679424038965,-6.32338940501856,2.22067666893235,-2.84750566954833,0.00440633093238975,0.0120249298018974
"ENSMUSG00000027679",583.40876583735,-0.746739407262926,0.262289551047377,-2.8470040239157,0.00441328045244273,0.0120423794072317
"ENSMUSG00000029427",2534.24751162914,-0.328648008050386,0.115443634601661,-2.84682658497706,0.0044157409702619,0.0120475771633596
"ENSMUSG00000097216",4.49035671990617,5.40499876864702,1.89864609885366,2.8467647403644,0.00441659885190669,0.0120484016490992
"ENSMUSG00000040972",43.6666301567674,1.96204386408304,0.689231068343661,2.84671419237987,0.00441730014380709,0.0120487988071487
"ENSMUSG00000024421",35.474990356371,-2.19118882832817,0.769811672492936,-2.84639595192456,0.00442171766195669,0.0120593311127729
"ENSMUSG00000117783",5.3081106729719,-6.78794155074785,2.38497328495118,-2.84612896655016,0.00442542679272298,0.012067929030288
"ENSMUSG00000074519",35.3920601197548,-1.73205007771654,0.608607671629577,-2.84592219003564,0.00442830140105867,0.0120742493684298
"ENSMUSG00000008999",299.830716778571,-1.49185798578947,0.524292700651246,-2.84546777770579,0.00443462459049935,0.0120899698693835
"ENSMUSG00000026388",67.3880033566875,1.14739484619454,0.403245374645194,2.84540113374917,0.0044355526349916,0.0120909796620427
"ENSMUSG00000019961",7516.31072049098,0.492099911929374,0.172949199002045,2.84534368918098,0.00443635271545255,0.0120916404244428
"ENSMUSG00000074743",280.677649157019,-1.86775370249243,0.656559358323155,-2.84475985120774,0.00444449175728286,0.012112301443113
"ENSMUSG00000108207",5.29255516756532,-4.72274869764449,1.66109765809731,-2.8431493323843,0.00446701352307034,0.0121721487001648
"ENSMUSG00000048916",17.518083110859,-1.90187620849584,0.669075935617888,-2.84254164176368,0.00447553840718444,0.0121926665803191
"ENSMUSG00000131031",24.0549841937488,2.1114025569029,0.742789263335889,2.84253241278762,0.00447566798785902,0.0121926665803191
"ENSMUSG00000018293",19357.8460262138,0.694087680187882,0.244221871855101,2.842037344631,0.00448262404281522,0.0122100822231557
"ENSMUSG00000103445",11.4459232627071,2.78603232618976,0.980586367826172,2.84119014663238,0.00449455049673318,0.0122410305074952
"ENSMUSG00000054074",473.63907663825,0.803823547655622,0.282929093381563,2.84107773452471,0.00449613513992765,0.0122428197551195
"ENSMUSG00000117458",50.1586093733483,-1.23933391946433,0.436221840221604,-2.84106343422589,0.00449633676367569,0.0122428197551195
"ENSMUSG00000071350",214.747980517691,-0.758788818927237,0.267119574026558,-2.84063353160258,0.00450240190216309,0.0122577948320819
"ENSMUSG00000040441",93.0909710859924,1.26076097153218,0.443838925550114,2.84058224494288,0.00450312595763856,0.0122582268692428
"ENSMUSG00000025856",955.248129995378,-3.06781232066628,1.08026034239576,-2.83988238785348,0.00451301695654537,0.0122836095470521
"ENSMUSG00000072889",941.753116706397,0.626377564408032,0.220586898389426,2.83959550173383,0.00451707716930317,0.0122931175078237
"ENSMUSG00000055214",4.23370033102286,5.5251128053669,1.94605080846795,2.83914108579549,0.00452351515361889,0.0123090933183691
"ENSMUSG00000043671",525.398524819941,0.537845940660632,0.189447564051074,2.83902273093166,0.00452519332215616,0.0123121146456255
"ENSMUSG00000052798",2680.17403670378,-0.534880578466082,0.188455975288711,-2.83822562615303,0.00453651026938687,0.0123413570465302
"ENSMUSG00000047875",36.8047810450095,-1.59848547985393,0.563472105339891,-2.83684935723608,0.00455611030001154,0.012393123011523
"ENSMUSG00000024773",1674.45625870198,-0.632007646903355,0.222796076027215,-2.83670905777602,0.00455811266636071,0.0123970144044196
"ENSMUSG00000062611",6393.62860141475,-0.637255722843501,0.224664306482596,-2.83647960292645,0.00456138918425725,0.0124043697846564
"ENSMUSG00000021186",56.9935302786029,-1.97133217137122,0.695006753370248,-2.83642160570638,0.00456221769764139,0.0124050669827264
"ENSMUSG00000002900",5409.34910786908,0.733067635102383,0.25847017471604,2.836178819888,0.00456568746956923,0.0124129449172665
"ENSMUSG00000043286",5.18846316840786,-6.75228342672044,2.38087360534856,-2.83605287216913,0.00456748839200366,0.0124162842672296
"ENSMUSG00000097683",23.0169005920886,3.00686474201709,1.06028177460738,2.83591099463207,0.00456951786501774,0.0124202439951504
"ENSMUSG00000023868",79.4097352767259,2.45721847216656,0.866575258383052,2.83555115195823,0.00457466886179096,0.0124326861696354
"ENSMUSG00000019428",4039.25687581775,-0.400041070187356,0.141103938955517,-2.8350808145297,0.00458140947377746,0.0124494448189551
"ENSMUSG00000072844",14.396474180285,2.09732354197202,0.73980370668795,2.83497301109992,0.00458295571864682,0.0124520859513409
"ENSMUSG00000074476",1256.18181181684,-0.524268322711755,0.184934405199204,-2.83488798175241,0.0045841756439762,0.0124538399088701
"ENSMUSG00000056687",24.6625182236366,-1.82309990676358,0.643133183914276,-2.83471596919898,0.00458664442618247,0.0124589857740526
"ENSMUSG00000042489",1632.54738807671,0.494492412779151,0.174455117346237,2.83449646133191,0.0045897966259135,0.0124659865267514
"ENSMUSG00000107020",5.48895809274065,-4.2438144663458,1.49727033579893,-2.83436755866892,0.00459164862160833,0.0124694545858857
"ENSMUSG00000042002",52.3275630400612,2.33305899164379,0.823152415699842,2.83429769158878,0.00459265271246876,0.0124706194253911
"ENSMUSG00000067835",9.8143626419987,-5.175930943491,1.82656830460966,-2.83369142584411,0.00460137398001475,0.0124927361175407
"ENSMUSG00000026028",1058.06028316482,0.526044820299483,0.185667307727176,2.83326573072555,0.00460750665897831,0.0125078201302076
"ENSMUSG00000108634",8.09186709320782,5.6234571095177,1.9851556388712,2.8327537646949,0.00461489198369839,0.0125247325060143
"ENSMUSG00000013562",5.78872230450771,-5.34032635604072,1.8851983622127,-2.83276628236228,0.0046147112833206,0.0125247325060143
"ENSMUSG00000129285",3.31528068271492,-5.71005018654427,2.01605690091049,-2.83228622365049,0.00462164582275968,0.0125414924567053
"ENSMUSG00000031101",144.184831634307,-11.5496621872064,4.08061800833038,-2.83037083197407,0.00464940805418535,0.0126152503354833
"ENSMUSG00000041438",4365.26453724682,-0.31105948294772,0.109928038855647,-2.82966462593033,0.00465968204626856,0.0126415448107101
"ENSMUSG00000032172",40.2895648511325,1.37247971070553,0.485198960832085,2.82869466239543,0.00467382672752321,0.0126783324291453
"ENSMUSG00000033739",283.162371131408,0.677908767691829,0.239670113825388,2.82850772201711,0.00467655728567304,0.0126841524978688
"ENSMUSG00000060935",720.08244206754,0.711651629037015,0.251620030088969,2.82827892829274,0.0046799011432123,0.0126900470969396
"ENSMUSG00000003970",50023.9073150016,-0.404955397346479,0.143179097456052,-2.82831366129248,0.00467939337544235,0.0126900470969396
"ENSMUSG00000019863",386.057621393152,-0.756832320025614,0.267653653177276,-2.82765548327614,0.00468902388212456,0.0127131944244373
"ENSMUSG00000027599",2222.02263081192,0.487585185117317,0.172457607642754,2.82727559417008,0.00469459060978159,0.0127266958741291
"ENSMUSG00000058579",5.1138133680568,-6.73162518663257,2.38167277038461,-2.82642740444377,0.00470704120589026,0.0127588532849247
"ENSMUSG00000058093",242.675645903379,-1.26667823494368,0.448165650946919,-2.82636170859445,0.0047080068029071,0.012759875437579
"ENSMUSG00000031561",1142.87671842516,1.07817108676654,0.381487081050412,2.82623223779383,0.00470991028852219,0.0127634389296011
"ENSMUSG00000025264",847.221450079775,-0.510001909438113,0.180462808914302,-2.82607764173892,0.00471218407933514,0.0127680048997931
"ENSMUSG00000018846",1913.16988934503,0.79346476846629,0.280781077355814,2.82591966644813,0.00471450859823197,0.012772707163172
"ENSMUSG00000041343",53.7228897577172,1.48516190385843,0.525650669071553,2.82537812894187,0.00472248490277103,0.0127927183485609
"ENSMUSG00000027751",1885.64868223154,-0.535410958174448,0.189509652906944,-2.82524372749157,0.0047244663925017,0.0127964872357554
"ENSMUSG00000097870",6.96278161866808,-5.68779202343171,2.01337783923961,-2.82499981502718,0.00472806433287018,0.0128046328834988
"ENSMUSG00000030754",2441.37246812856,-0.653870237974286,0.231484429991265,-2.82468344846762,0.00473273473461244,0.0128156805939636
"ENSMUSG00000035745",13.8219243840691,4.36684641717256,1.54602527647008,2.82456340373881,0.00473450800286673,0.0128178426414467
"ENSMUSG00000046782",6.64454921021064,5.07059190829449,1.7951861569094,2.82454935872725,0.00473471551126956,0.0128178426414467
"ENSMUSG00000033596",4772.00341799426,-0.460461261220619,0.16302412724783,-2.82449763108147,0.00473547983376435,0.012818311330297
"ENSMUSG00000021466",1991.31614879225,-1.19490338974494,0.423151616626342,-2.82381856241395,0.00474552404584756,0.0128436628881027
"ENSMUSG00000033020",1751.69642379813,-0.650251974703154,0.230276780420183,-2.82378437598723,0.00474603021213351,0.0128436628881027
"ENSMUSG00000030031",1036.03747263141,0.790831808178665,0.280095395470253,2.8234373751519,0.00475117069326925,0.0128557585224476
"ENSMUSG00000048965",21.3321645759892,2.83490136696969,1.0040868766506,2.82336263215216,0.00475227859779621,0.0128557585224476
"ENSMUSG00000111720",3.89251100650906,-6.28730109037511,2.22687267791289,-2.8233769953421,0.00475206567618974,0.0128557585224476
"ENSMUSG00000074282",113.341649201127,0.973619220341965,0.344865793340208,2.82318292838483,0.00475494327737945,0.0128613622929318
"ENSMUSG00000100658",4.00057566983472,-5.52547945765385,1.95724686535093,-2.82308765208478,0.00475635659986955,0.0128635803665176
"ENSMUSG00000078919",72.6003301695336,-1.12897263962772,0.400007000521589,-2.82238220370042,0.00476683301090809,0.0128903059793601
"ENSMUSG00000021194",237.042256672622,-0.606195370871952,0.214799412199731,-2.82214632090465,0.00477034069470929,0.0128981826839614
"ENSMUSG00000026883",3808.03417175466,0.587159508513804,0.208086409877692,2.82171002353744,0.00477683479062677,0.0129141311633877
"ENSMUSG00000026509",1941.24795771116,1.1111988610678,0.393843582879903,2.82142177598115,0.00478112961768797,0.0129241307032428
"ENSMUSG00000000787",13062.8142360983,0.612144299994244,0.216972737605995,2.82129592292765,0.00478300589705832,0.0129275908576438
"ENSMUSG00000027950",51.1927963620848,1.33041712555491,0.471598301321974,2.82108125034698,0.00478620787948643,0.0129346328359747
"ENSMUSG00000032363",393.390653904441,-0.911327953543287,0.323069770365435,-2.82083945060057,0.00478981680434272,0.012942772675942
"ENSMUSG00000027936",924.006311711725,0.657401672745427,0.23309680998571,2.82029459255891,0.00479795798211089,0.0129618069245903
"ENSMUSG00000036923",10.3211983785615,-3.16536798192987,1.12235629191214,-2.82028800011188,0.00479805656197593,0.0129618069245903
"ENSMUSG00000027489",330.118530529153,0.755114943621885,0.267749127689293,2.82023306719472,0.00479887807019403,0.012962411152105
"ENSMUSG00000029152",3882.3994988787,0.506349478409405,0.179550467877148,2.82009556642235,0.00480093491837159,0.0129663516318053
"ENSMUSG00000056737",854.239980288912,-0.642783224028518,0.227957997706734,-2.81974412170198,0.00480619573964787,0.0129789433337956
"ENSMUSG00000041608",16.236403020458,-2.96498527126768,1.05174504569921,-2.81911028094887,0.00481569697319015,0.0130023584520308
"ENSMUSG00000021719",19.6525287610759,3.30194777798146,1.17128322376368,2.81908569250341,0.00481606589467112,0.0130023584520308
"ENSMUSG00000031446",1786.64455909346,0.517462199140281,0.183588522792813,2.81859776018928,0.00482339205151144,0.0130188953642314
"ENSMUSG00000121244",3.16606578077277,-5.91526852755722,2.0986362383874,-2.81862498100316,0.00482298307374491,0.0130188953642314
"ENSMUSG00000044312",7.22355554445361,-7.08906950359605,2.51584592036346,-2.81776775207757,0.00483587754309681,0.01305097048661
"ENSMUSG00000032125",24.5283665138272,2.63475266188887,0.935413368937056,2.81667201836428,0.00485240502440357,0.0130939447092866
"ENSMUSG00000039376",307.580927306209,1.55662401268056,0.552686312225413,2.81646926701107,0.00485546881814814,0.0131005817465266
"ENSMUSG00000035678",45.8859422132453,1.72407973064172,0.612163678886571,2.81637050694929,0.00485696182401831,0.0131029795033427
"ENSMUSG00000025862",2083.93148905405,1.12545380347204,0.39970842142536,2.81568699368073,0.00486730623000899,0.0131280523027041
"ENSMUSG00000140128",175.282533050269,-3.3813500383097,1.20090150818626,-2.81567640248584,0.00486746667564977,0.0131280523027041
"ENSMUSG00000025037",1021.93812208365,0.467961029295034,0.166208724520313,2.81550219848924,0.00487010637257203,0.0131330945881455
"ENSMUSG00000120410",16.6254028460663,2.84575215699791,1.01075452300893,2.81547308690378,0.00487054762398662,0.0131330945881455
"ENSMUSG00000039375",8.32599741369786,3.5824039942735,1.2724469447568,2.8153661015377,0.00487216953803705,0.0131358343600745
"ENSMUSG00000084989",32.1123838760203,3.22328063072826,1.14508687378378,2.81487868259059,0.0048795650674852,0.0131541377338324
"ENSMUSG00000117781",5.08489834792156,-6.72543495914302,2.38960035761286,-2.81446014088378,0.00488592363610356,0.0131696415064641
"ENSMUSG00000025213",5.1666681777016,-4.65123677647245,1.65285197715353,-2.81406734587486,0.00489189787287809,0.0131841056158785
"ENSMUSG00000028931",35.646410818167,-2.2250651580637,0.790718476595025,-2.81397896207665,0.00489324306140069,0.0131860919782861
"ENSMUSG00000025076",197.187921445337,-0.794871232832638,0.28256975111687,-2.81300892855967,0.0049080288346692,0.0132242924311293
"ENSMUSG00000037432",119.897278612182,1.04164325222545,0.370307444414681,2.81291469544151,0.00490946733806503,0.0132265247047622
"ENSMUSG00000028837",3756.514228457,0.704617285560382,0.250500592469608,2.81283680255514,0.00491065668967209,0.0132280852708995
"ENSMUSG00000056724",531.94379700875,1.24062684470612,0.441124494936082,2.81241884988927,0.00491704288857042,0.0132436427217371
"ENSMUSG00000032925",11.3913032158949,3.3060792085776,1.1761228037813,2.81099830557521,0.00493880459984129,0.013300603817384
"ENSMUSG00000019774",126.413720549972,-0.92992769876534,0.330870624852937,-2.81054777582225,0.00494572456186511,0.0133175856868305
"ENSMUSG00000108107",4.75412541733002,-4.46936267092168,1.59040068042083,-2.81021174471521,0.00495089157720174,0.0133298436827131
"ENSMUSG00000027848",85.2104035020674,-1.86628847762397,0.664356417763682,-2.80916753074526,0.00496697920842778,0.0133714977895619
"ENSMUSG00000025509",1219.27203940324,0.662552714269304,0.235909880470288,2.80849921566872,0.00497730036732665,0.0133976196852112
"ENSMUSG00000042708",15.8768062799375,-1.86804932463569,0.665593354189414,-2.80659251309785,0.00500685331308043,0.0134738232014658
"ENSMUSG00000059134",4.37444099889855,-5.6552589173969,2.01497613603006,-2.80661334706375,0.00500652954140765,0.0134738232014658
"ENSMUSG00000032557",942.222743900414,-0.521789914080533,0.185967965915976,-2.80580535206955,0.00501910012238346,0.0135051041019506
"ENSMUSG00000027170",3455.27897050841,-0.577262099567732,0.205786393995986,-2.80515192651168,0.0050292868146166,0.0135301164849767
"ENSMUSG00000105509",39.4481263374902,1.86078707134805,0.663351682757897,2.80512904348383,0.00502964389211845,0.0135301164849767
"ENSMUSG00000022450",1172.52572438285,-0.731133004782926,0.260648743125611,-2.80505095100567,0.0050308626563795,0.0135317161785908
"ENSMUSG00000024436",820.184561309311,0.579641910402153,0.206661957980592,2.80478282537412,0.00503504923958927,0.0135412971486944
"ENSMUSG00000080115",8.07846214145492,-2.63977048991046,0.94129745170547,-2.80439566167702,0.00504110007212204,0.013555888845808
