"gene_id","gene_name","aligned.EpiSCs_rep1","aligned.EpiSCs_rep2","aligned.fPSCs_P1","aligned.fPSCs_P10","aligned.fPSCs_P20","aligned.fPSCs_P30","aligned.mESCs_rep1","aligned.mESCs_rep2"
"ENSMUSG00000025930",NA,837.899244629564,785.773606309444,1536.9335755817,3132.4673383286,3169.70029768407,1606.41108025978,69255.6010685465,312448.191007828
"ENSMUSG00000081201",NA,631045.252532477,253623.421229628,688992.542776668,252765.897472795,369446.002537771,172833.273606724,235300.698924775,868215.133141384
"ENSMUSG00000038793",NA,78561.6867552542,87721.0161631601,47776.9936127927,95351.6541435374,113495.053227224,87129.8533862338,31454.4136002728,27337.5429909337
"ENSMUSG00000082193",NA,85855.1352217132,37160.3514507794,218051.324324938,74069.4178741208,49966.5451175745,113954.197183937,293043.841626549,246467.419862581
"ENSMUSG00000026384",NA,7592.66364806937,7193.5790796999,23440.9114861561,14776.5540134132,11376.6665092509,13987.4859940155,4227.24850938243,5736.31024592369
"ENSMUSG00000091876",NA,0,0,1235278.65974341,839218.670400476,424596.872382676,645559.885523753,0,0
"ENSMUSG00000036975",NA,30246.7937413757,37921.8583308469,32413.5087095975,39110.8457427676,43881.8896469748,39594.5137309633,36597.0741355642,39545.0993201858
"ENSMUSG00000032769",NA,16820.9739165124,21137.8870953517,70039.0576038557,27354.9009652188,21953.1393522817,38376.290316038,21074.2985466992,17820.0414604348
"ENSMUSG00000073737",NA,224982.451484248,80671.2373094932,206339.297844631,108228.723817415,106386.141892064,98318.744086225,109386.273485067,69703.1943378846
"ENSMUSG00000026519",NA,45300.395971354,58133.6221246753,20477.4485262341,26058.572253775,34830.5721103828,23365.9877381141,9200.47650054749,5250.91230830993
"ENSMUSG00000038776",NA,29972.3420452001,35591.0014940221,19991.7717915433,19463.3905903904,27057.2531182946,21828.3403890601,200997.278408462,157919.13498354
"ENSMUSG00000050777",NA,218543.033368976,225639.304425621,26981.430217957,53027.6221184018,41733.9347415022,59423.8163567181,70388.8477007166,67038.5175537081
"ENSMUSG00000026516",NA,6474.30048926844,6585.56660795514,11318.2636114952,10416.6404929727,10157.3015399969,9408.33753317318,10063.2003028771,9716.36569746895
"ENSMUSG00000062169",NA,45193.2435467156,44361.5473759387,22337.6266692169,30619.2435851422,30687.4061106249,26945.0792206953,32075.0150890312,32121.3089286728
"ENSMUSG00000026103",NA,8470.5749995843,8249.1451689432,15467.0182713368,9475.0400845676,7779.78037626058,8569.92788324519,3572.32491059191,4830.48066118534
"ENSMUSG00000002881",NA,48087.4177298005,47172.6887407339,25049.535749889,39325.5015713549,32911.4460008759,29618.9139809106,10184.2509235715,11552.684327254
"ENSMUSG00000100007",NA,126720.489579055,98010.0775807505,283959.731939766,203904.279219447,196443.942968634,171565.741450458,215957.458329183,261070.677686601
"ENSMUSG00000058665",NA,207934.432437036,152709.942521838,0,0,0,0,17437.2423900406,3015.94362669525
"ENSMUSG00000043015",NA,13792.904843882,16066.4445757129,24168.0754337994,14723.0109166178,14074.1576224051,18928.0528370172,20653.2970036458,18876.9050291407
"ENSMUSG00000038733",NA,18854.6127985788,18065.6508172798,17979.9343556336,15219.7395598297,15041.4040933308,16404.6183730343,9914.67342928257,9044.85771440682
"ENSMUSG00000003721",NA,28998.6456225621,34288.8969752442,36328.1503678263,49491.8776063741,33486.1288435435,26690.050963254,39124.7792632384,39526.9728054093
"ENSMUSG00000104253",NA,50154.49800474,0,0,93750.7271172993,23716.2654511794,72116.73286145,87272.8949433561,0
"ENSMUSG00000054135",NA,73533.6751547536,19155.3199139523,59946.9446983041,26726.7756595039,69542.8816536501,97901.3481383587,46205.8132063423,4918.00162288654
"ENSMUSG00000081214",NA,203755.754816125,254773.502970837,420460.986988966,491954.67569924,256930.126478012,374361.664947981,428416.446061866,572349.845039977
"ENSMUSG00000103260",NA,165779.013721483,59794.583021982,11695.5191096353,11918.4824242859,48240.5889133499,36672.6547957624,99854.6301275887,107463.044399178
"ENSMUSG00000041439",NA,18059.7968077718,22964.472456424,35091.6803520874,7724.30427964643,6947.65909004895,8215.87410708172,14381.1662402287,8106.96745397867
"ENSMUSG00000026514",NA,79624.1861995807,9333.84657232266,85197.1564481132,72867.9226019055,65889.9943154375,47704.5628499996,2886.5113107143,0
"ENSMUSG00000026102",NA,27145.6032235879,32896.3304589922,29329.7520599232,18188.2031196757,15942.6569378712,19842.9733756998,6901.99840681422,4551.2440273428
"ENSMUSG00000041426",NA,14657.3102779327,9536.33800340722,25341.8036014218,19335.9169681393,21555.4834000714,18957.977352802,24589.660924949,31069.2460614729
"ENSMUSG00000026339",NA,10432.2932540065,11456.9876582019,8167.24141526456,8890.41495772358,10683.9416956068,8307.15916029983,15127.5304209197,14308.8307389819
"ENSMUSG00000050534",NA,60025.2952813382,187637.08980252,91752.1729625143,18700.267180836,75690.165033286,0,34816.294300178,48174.5810724024
"ENSMUSG00000043629",NA,13745.7829803536,10912.0927602843,48374.6989436839,34358.4551768046,38062.1369795572,36955.8530594357,21137.5242240753,27400.3380928956
"ENSMUSG00000001674",NA,28198.2449183781,34536.7579486577,49476.2310479773,57157.5954658027,52937.2909739495,47853.4289055085,62807.1450817579,69771.9282918789
"ENSMUSG00000036707",NA,20022.1454397179,14602.575896415,24166.8005082614,20467.6352799293,17205.296946918,15090.1219036902,13422.9040751523,16325.3318758733
"ENSMUSG00000026223",NA,77381.4442273337,99981.9596890199,27120.3869078407,38772.7317424816,37636.3676415766,39561.2909977019,40956.0386118035,40034.9829120695
"ENSMUSG00000049608",NA,0,0,0,0,0,0,0,268672.756582483
"ENSMUSG00000036815",NA,0,0,0,22071.3819446205,17866.9804633918,18110.0499679092,0,0
"ENSMUSG00000025939",NA,31888.3911827379,23855.2098812059,26511.1297531977,25253.3532194267,23654.2702482091,22517.6737824236,19855.1004422871,29304.628082804
"ENSMUSG00000096141",NA,9119.91461082245,9210.45518068928,25735.9802582284,15735.966510119,5307.66882718555,7397.33013766868,2441.44480136761,3378.17630742735
"ENSMUSG00000026094",NA,20965.8494026269,19243.2345688331,56458.1956065093,25908.3993190633,25493.1406332058,21197.3189832009,10977.9501138095,12619.9422309961
"ENSMUSG00000026341",NA,36164.0306743527,40557.509048616,22388.8324343902,25547.8182520617,24639.3308021826,20121.3937552972,21487.9374347237,25029.2305178316
"ENSMUSG00000079658",NA,37124.282015558,25208.5955761815,35573.8573606781,55978.7554925106,57939.9077525457,45406.4254313218,26424.3906212131,46813.0521082198
"ENSMUSG00000026342",NA,67417.3411975108,56167.1408561762,34503.7993158754,51242.1419514716,59441.5100255607,43997.5347168447,12481.8190967795,13043.7060738812
"ENSMUSG00000025940",NA,70268.2001407205,67048.8639251223,50024.0758957288,74285.1222879169,72844.4975455309,64532.4651826006,64449.5087818694,85997.81569106
"ENSMUSG00000026343",NA,121441.85007101,204412.498155717,0,5820.61031390379,0,0,0,0
"ENSMUSG00000025779",NA,157658.129071473,118280.18458163,96395.8668405551,78586.845710265,99401.1753905432,221657.630685616,118879.771158022,88572.3260427972
"ENSMUSG00000091020",NA,11310.8814039068,42428.9298659797,57054.8334467403,58142.5264907917,42788.0850625219,70476.5606681178,177136.66039444,78295.9312696519
"ENSMUSG00000026344",NA,22756.4501185737,38413.3920443865,33393.1817912055,0,34434.2722242053,13088.5236568094,0,0
"ENSMUSG00000042686",NA,12402.1993090356,11676.0032827897,25232.3039165491,47698.4576010651,50871.8775934845,51540.7840253568,483.780853026492,174.62543149777
"ENSMUSG00000025777",NA,57333.8700380272,0,21033.161312477,0,10844.4533213094,10991.9855750651,4988.27923275385,24157.62317591
"ENSMUSG00000101589",NA,33525.1216079079,51296.0699458686,35601.8647012587,23087.6408396075,28368.220418768,43976.9398303228,75223.2927044276,57352.9057009679
"ENSMUSG00000042807",NA,20731.5214468711,18298.1791255303,20504.8686843984,5128.96256007589,5382.1456371266,4091.52486437082,2122.03111822912,978.736749541307
"ENSMUSG00000025776",NA,33808.0977285001,24812.529606808,22749.4019557652,43618.5666253277,40487.8992439587,52663.4124599103,2238.05340960676,1105.98138429802
"ENSMUSG00000099591",NA,63103.0217509132,29588.6941586633,0,0,298391.584833482,0,0,0
"ENSMUSG00000025983",NA,14014.6001163585,34171.1579966147,25706.5626986036,36675.2854641207,23857.2084895156,42989.8158884845,4877.30820678339,16871.5743838926
"ENSMUSG00000041303",NA,17676.2514241411,13197.4051738237,34774.1826329116,30226.2694614749,29636.10289982,27994.2757444991,25002.6635235425,24538.5344189748
"ENSMUSG00000049690",NA,35501.1021020859,5121.93564037341,25045.619992988,0,5165.29213810753,5235.56282560672,0,6575.11540001199
"ENSMUSG00000100720",NA,355532.705669957,275929.694331499,371046.896606195,286454.949005333,255076.618645729,199786.150006343,31999.4352333087,59035.9358227369
"ENSMUSG00000073678",NA,7178.63890190956,7189.74354669666,9399.73629248527,8066.16584895151,8547.64971964335,9510.7861673182,3585.10031860463,6723.25078346492
"ENSMUSG00000036155",NA,20180.7274170096,16962.8078023595,6935.9192388816,4725.00689937459,4702.78919413704,5839.29056447804,19504.9400111708,18320.8053364892
"ENSMUSG00000104378",NA,0,0,0,0,62324.4486562203,0,28668.2734217457,119003.078006032
"ENSMUSG00000099471",NA,144994.215608913,66328.8479059839,330826.503998585,257807.877849897,153847.719212091,186450.866537163,547679.292944716,549201.141267036
"ENSMUSG00000100204",NA,79720.8017328381,17252.6256156949,78738.9546384691,51582.8787779616,23198.2223678663,47027.6404129422,96037.381231878,51677.4702891352
"ENSMUSG00000026347",NA,48633.4295884521,40046.0033070238,8703.10715399373,31041.5810001399,13461.6624500263,13644.8002571343,47473.1850685583,29987.8434766286
"ENSMUSG00000026348",NA,73376.3270610847,0,0,0,0,0,191521.141802461,88334.6046087255
"ENSMUSG00000026510",NA,38236.7412059194,44158.5084024061,31241.3634915249,28031.6415256064,26786.3484205214,29550.6938510764,16985.7950462718,11355.6712979593
"ENSMUSG00000043760",NA,0,0,21159.2700230683,0,0,0,10036.3750049965,38685.5569286089
"ENSMUSG00000090142",NA,707156.819545147,994746.983987258,0,0,0,0,0,106414.460482061
"ENSMUSG00000026349",NA,6808.77575031065,7062.11469044795,13403.0937155849,10335.8373715037,8293.59393183621,9924.53657558794,12213.3799201157,12963.1232896514
"ENSMUSG00000041872",NA,64869.9992977181,0,0,0,0,0,253977.88698011,175711.955463023
"ENSMUSG00000052331",NA,16547.2854928511,23619.1266598411,9038.704202969,6709.26003361046,5178.05639062576,7231.26766981306,2223.03676369338,0
"ENSMUSG00000026234",NA,7216.91106949126,6704.28739003736,15844.5299861548,15127.0111569788,14564.8790111234,15355.0096843208,12584.8276641625,10757.2358319988
"ENSMUSG00000026509",NA,65135.5799957279,73156.051695422,3659.12860911739,4859.17184167303,3933.54292818063,3217.81454812344,2792.72069806998,850.402607247508
"ENSMUSG00000104415",NA,88824.3865474255,83298.6292718898,0,0,0,42573.2806365474,0,26732.964770598
"ENSMUSG00000051590",NA,63668.46019064,19902.550293815,0,59505.7739063325,0,0,18464.7142279503,25549.2403896812
"ENSMUSG00000041859",NA,21102.6292065996,26598.7640821926,28327.7799789384,30619.7375309367,32773.2584106665,30833.7336427866,50636.8365601067,45631.7808436363
"ENSMUSG00000025982",NA,8244.78393611104,7440.70343920452,12707.8467972409,10011.511195917,8322.69024448367,8925.39575241395,16507.6948540535,15790.1213619298
"ENSMUSG00000026238",NA,64326.0352912369,59669.3256947396,87928.7208766376,122223.961836433,109477.708654227,100133.758105599,62111.028748769,78123.988836134
"ENSMUSG00000025931",NA,26482.6941770562,21014.4068549444,11701.6061624718,11022.8185485144,11660.8299697139,8222.23898150388,45708.9021866432,46402.2465593855
"ENSMUSG00000041809",NA,32120.4123423715,24097.7634522824,29458.7568296142,33772.9032163301,39490.340151479,50034.4780458534,145319.519821196,98604.3768655107
"ENSMUSG00000026239",NA,67187.8612780826,71189.117829219,49829.6633785013,36618.5398578197,37198.5344924854,33890.1251786581,76166.1184992839,87056.8622591364
"ENSMUSG00000102927",NA,0,128331.530240923,62752.5014995789,31974.4074286766,32354.459854967,327946.227880372,0,267704.702882717
"ENSMUSG00000025981",NA,34638.02247054,32613.3873017382,21900.0088439533,32957.2538736299,28753.6554861946,21958.4348012371,18540.8832045218,16754.8992835336
"ENSMUSG00000101122",NA,147353.59787142,92124.4956711443,225238.588751277,206579.282417852,46452.1585810663,306046.729375235,128203.606637061,88696.3297768299
"ENSMUSG00000041779",NA,30263.551121794,30318.3362142857,11722.8021644355,15150.3515463813,16468.4039693942,18128.8241032882,17580.0150545806,10495.3242930376
"ENSMUSG00000036104",NA,12003.5380112014,10089.3204571259,11882.8089996143,9322.61385791618,9331.67654113628,9458.62837823141,12329.0228623047,10768.5225902293
"ENSMUSG00000025933",NA,42959.7255795431,69243.6333003485,36937.3792539225,55207.6114440336,78717.1968085428,90083.3351473041,123810.330841401,243233.237661914
"ENSMUSG00000026240",NA,23340.5565646265,22748.5700758886,21719.7885991051,25595.9456765218,24624.7305794523,21305.4093305823,20416.7459893826,21571.9159224281
"ENSMUSG00000070565",NA,7658.36698160612,6365.38925400428,13902.320031611,10449.8105612056,10218.4320558212,9845.26618937196,8384.81854169639,5955.80016925404
"ENSMUSG00000026241",NA,193604.289415138,0,355122.569552276,90473.1560865283,0,278381.987180149,42110.896038461,0
"ENSMUSG00000103808",NA,0,0,0,0,0,66915.2367774667,182201.05022465,168071.864854371
"ENSMUSG00000025980",NA,47334.0028767428,41006.8305688312,57943.2479222122,61145.1469942707,59868.7628279,53171.736021741,28108.9155397619,29922.4927519468
"ENSMUSG00000073676",NA,42906.3297975617,26657.5172427166,63573.1290655197,101036.068063496,108797.570110175,96208.7847287766,102138.411062495,137108.24148964
"ENSMUSG00000089670",NA,91300.9589778056,76107.6749770452,195382.394650731,104294.228548374,115127.874345932,204214.709497664,167697.245559719,54956.6490633137
"ENSMUSG00000025934",NA,0,0,7398.50541588046,1675.4556631391,2119.21296402172,0,76034.7806376095,142974.623588226
"ENSMUSG00000036086",NA,9050.46467849812,6293.55572576122,14888.8839385328,10799.80027765,9654.33269955702,10827.6671525479,25473.1650086995,23156.4195373679
"ENSMUSG00000104164",NA,5356.46160252848,15787.3150200993,21053.9949488619,24316.083957253,15197.2728626584,23472.7963485584,41943.0496139417,25793.6550771899
"ENSMUSG00000058603",NA,307252.786218128,190095.827458823,304607.00206824,371679.954997865,399305.860171565,446629.865993763,179579.808418747,216307.831870938
"ENSMUSG00000102782",NA,46273.3214336114,0,7073.14769852821,28831.9605958611,29174.6614450828,44357.3477048775,40259.6664388312,9284.41028255092
"ENSMUSG00000103999",NA,79986.4333472116,0,73358.3636638234,0,0,0,104387.161751852,0
"ENSMUSG00000033488",NA,32384.6734886224,35555.1521548516,47811.5590182521,30267.3419912182,22036.5748228545,33693.84498369,95179.8329168764,97704.011941709
"ENSMUSG00000067750",NA,0,0,0,0,0,0,163637.845905007,339633.417305863
"ENSMUSG00000041722",NA,0,0,0,0,0,0,0,513874.614594039
"ENSMUSG00000025979",NA,24428.9031177717,21384.1636112642,29530.3285511282,29282.7007855788,28434.5924481939,23902.3861578676,18078.5924542191,30931.5563549241
"ENSMUSG00000053333",NA,18360.5325626288,18120.4599325187,9248.56889693968,11455.5739391518,13834.7924677036,12194.6099468791,15584.7883035427,13547.6012621737
"ENSMUSG00000104121",NA,0,0,57463.299472826,39039.1863406969,0,80081.258290768,36341.7214239084,125713.207008204
"ENSMUSG00000102293",NA,0,0,0,75530.1494060558,152855.823348657,154935.334731125,0,48644.1352787405
"ENSMUSG00000102649",NA,0,0,46341.4414128523,94449.7888152956,119465.540813819,169527.116527623,43961.8270180778,167279.926437974
"ENSMUSG00000084106",NA,104135.528692314,94496.3614811876,182637.464952901,133701.10526867,145483.40041007,120975.698963893,170292.45580881,170612.440089944
"ENSMUSG00000103984",NA,28650.239917033,80603.7330342409,32845.174971206,13388.5340854826,13547.6721359691,41195.940159103,62317.176869781,68981.583471993
"ENSMUSG00000025978",NA,37531.9936360931,33480.1983633083,0,5988.94849905957,1298.60014418351,3071.28923908519,44601.0725890701,44356.6319867032
"ENSMUSG00000046994",NA,6872.88107267768,8003.88572939244,13464.1046379673,13963.4868095366,12623.1897553086,13591.4915817724,9925.97633650825,10097.5730621387
"ENSMUSG00000028033",NA,26018.130046795,29422.9800898149,42109.6582762367,14304.1455265415,10131.9166668314,8069.09344112099,0,0
"ENSMUSG00000082935",NA,46414.7266424609,65290.9058699014,75055.1170834046,86760.2018720266,122445.964389984,56201.5553039874,202976.176021055,234535.068119672
"ENSMUSG00000025977",NA,17382.8598960856,18339.1579245036,99640.190874537,24369.5354275425,18494.396434869,29160.4468643695,34028.5345604621,43160.8598047679
"ENSMUSG00000100215",NA,93151.8648834585,93596.6738155868,97637.5345399718,49749.447991862,31462.9856989911,44647.4289285836,1157798.57969831,957208.00969576
"ENSMUSG00000038349",NA,53472.613152615,93200.8074014379,990.739578835362,0,0,0,1879.73099915895,0
"ENSMUSG00000056211",NA,3512.68046748962,3626.20794251885,4616.77111177258,3694.49080652332,4395.72534026153,5419.90289521591,3132.78258379952,3361.58621950246
"ENSMUSG00000102179",NA,0,0,0,0,0,0,231920.750299769,133709.962680121
"ENSMUSG00000100944",NA,1206766.40070238,0,3320303.38554011,0,0,1156799.53753303,0,726387.086480884
"ENSMUSG00000026247",NA,36404.6432212632,23471.1905780286,66775.9504886155,10632.6510713603,15062.6452174477,106872.944013707,23755.1370990649,2739.12402479865
"ENSMUSG00000026353",NA,23030.8210671779,27345.5134353993,24003.5009835185,24479.1161944264,26902.6018213067,24866.889943877,29729.6468360358,34280.2441247836
"ENSMUSG00000036480",NA,75413.8696472157,47148.2529657776,69164.7051051999,23494.4202262361,47547.3565989363,0,120290.729700331,75656.2620865791
"ENSMUSG00000026589",NA,63787.315894315,19939.7041940823,9750.26414000715,0,10054.2455568979,40764.1100404459,27748.775983348,12798.4677398871
"ENSMUSG00000026354",NA,0,73865.5197158411,0,0,12415.1302376785,0,34264.5965646897,35558.4063072667
"ENSMUSG00000004031",NA,5067.56093831727,5431.20962057895,81001.688916294,7780.96642539281,8386.93812410019,4857.73563670144,1102.2458876645,435.758477413707
"ENSMUSG00000026251",NA,8618.96321543283,0,114618.925570342,24166.3489992777,0,8262.09004147265,52491.9330071873,95977.9922076502
"ENSMUSG00000026355",NA,26930.8019702422,24907.3613781905,26221.8611627657,28904.9452006024,26646.3101934287,27901.5121805765,27787.5620401034,25015.9767785055
